Epoch,chi_Mean_0.2775,chi_Mean_1.11,chi_Mean_4.44
634,-14.986266,-14.994654,-22.437020
635,-14.985873,-14.997940,-22.460189
636,-14.985452,-14.998181,-22.441694
637,-14.985736,-15.002042,-22.454079
638,-14.984196,-15.001587,-22.447263
639,-14.983542,-15.002069,-22.457241
640,-14.987862,-15.001443,-22.446145
641,-14.989571,-15.002746,-22.443428
642,-14.992914,-14.997859,-22.433173
643,-14.990638,-15.000798,-22.446788
644,-14.990516,-14.999448,-22.432422
645,-14.992296,-15.003276,-22.436092
646,-14.991885,-15.001543,-22.413968
647,-14.991711,-15.002537,-22.399815
648,-14.992938,-15.009659,-22.417904
649,-14.994584,-15.007447,-22.418999
650,-14.996404,-15.012144,-22.398202
651,-14.994629,-15.007350,-22.413224
652,-14.994967,-15.008443,-22.390833
653,-14.994904,-15.007681,-22.391281
654,-14.993367,-15.008201,-22.382494
655,-14.993239,-15.008136,-22.377546
656,-14.991793,-15.011237,-22.370518
657,-14.993947,-15.015471,-22.406081
658,-14.991487,-15.014236,-22.400208
659,-14.990145,-15.019315,-22.410107
660,-14.994238,-15.015802,-22.411193
661,-14.998321,-15.018193,-22.395027
662,-14.999474,-15.019275,-22.401950
663,-15.000889,-15.019760,-22.384741
664,-15.006818,-15.017413,-22.375003
665,-15.004584,-15.019783,-22.362917
666,-15.006991,-15.022009,-22.373897
667,-15.003523,-15.027736,-22.365485
668,-15.006269,-15.026818,-22.373448
669,-15.008003,-15.020306,-22.349009
670,-15.014603,-15.020819,-22.325937
671,-15.013711,-15.021565,-22.312119
672,-15.018063,-15.023827,-22.328668
673,-15.014223,-15.023077,-22.317926
674,-15.014141,-15.025510,-22.335654
675,-15.014052,-15.021805,-22.344174
676,-15.016255,-15.023533,-22.321283
677,-15.014710,-15.028062,-22.332634
678,-15.016181,-15.037032,-22.313282
679,-15.014347,-15.038336,-22.313375
680,-15.013617,-15.040411,-22.339548
681,-15.015887,-15.043764,-22.347764
682,-15.016886,-15.049209,-22.339177
683,-15.017688,-15.047601,-22.354670
684,-15.016815,-15.044524,-22.334563
